ENTITY,DAY,ICU_TODAY,ICU_PREVIOUS,PERCENT_CHANGE,SURGE_STATUS,SURGE_COUNT
Scotland,2021-11-04,11.526,11.526,0.000000000,NORMAL,39
Scotland,2021-11-05,10.794,11.526,-6.350858900,NORMAL,39
Scotland,2021-11-06,10.062,10.794,-6.781545300,NORMAL,39
Scotland,2021-11-07,10.428,10.062,3.637447800,NORMAL,39
Scotland,2021-11-08,9.879,10.428,-5.264672000,NORMAL,39
Scotland,2021-11-09,10.428,9.879,5.557242600,NORMAL,39
Scotland,2021-11-10,11.160,10.428,7.019562700,NORMAL,39
Scotland,2021-11-11,10.977,11.160,-1.639784900,NORMAL,39
Scotland,2021-11-12,10.062,10.977,-8.335610800,NORMAL,39
Scotland,2021-11-13,9.696,10.062,-3.637447800,NORMAL,39
Scotland,2021-11-14,9.330,9.696,-3.774752500,NORMAL,39
Scotland,2021-11-15,10.428,9.330,11.768488700,NORMAL,39
Scotland,2021-11-16,10.428,10.428,0.000000000,NORMAL,39
Scotland,2021-11-17,10.428,10.428,0.000000000,NORMAL,39
Scotland,2021-11-18,11.526,10.428,10.529344100,NORMAL,39
Scotland,2021-11-19,11.709,11.526,1.587714700,NORMAL,39
Scotland,2021-11-20,11.343,11.709,-3.125800700,NORMAL,39
Scotland,2021-11-21,10.611,11.343,-6.453319200,NORMAL,39
Scotland,2021-11-22,10.794,10.611,1.724625400,NORMAL,39
Scotland,2021-11-23,10.977,10.794,1.695386300,NORMAL,39
Scotland,2021-11-24,12.075,10.977,10.002733000,NORMAL,39
Scotland,2021-11-25,10.794,12.075,-10.608695700,NORMAL,39
Scotland,2021-11-26,10.977,10.794,1.695386300,NORMAL,39
Scotland,2021-11-27,9.696,10.977,-11.669855200,NORMAL,39
Scotland,2021-11-28,10.062,9.696,3.774752500,NORMAL,39
Scotland,2021-11-29,9.513,10.062,-5.456171700,NORMAL,39
Scotland,2021-11-30,9.879,9.513,3.847366800,NORMAL,39
Scotland,2021-12-01,9.879,9.879,0.000000000,NORMAL,39
Scotland,2021-12-02,8.782,9.879,-11.104362800,NORMAL,39
Scotland,2021-12-03,8.416,8.782,-4.167615600,NORMAL,39
Scotland,2021-12-04,9.147,8.416,8.685836500,NORMAL,39
Scotland,2021-12-05,8.416,9.147,-7.991691300,NORMAL,39
Scotland,2021-12-06,7.867,8.416,-6.523289000,NORMAL,39
Scotland,2021-12-07,6.952,7.867,-11.630863100,NORMAL,39
Scotland,2021-12-08,7.684,6.952,10.529344100,NORMAL,39
Scotland,2021-12-09,7.135,7.684,-7.144716300,NORMAL,39
Scotland,2021-12-10,7.318,7.135,2.564821300,NORMAL,39
Scotland,2021-12-11,6.037,7.318,-17.504782700,NORMAL,39
Scotland,2021-12-12,6.769,6.037,12.125227800,NORMAL,39
Scotland,2021-12-13,7.135,6.769,5.407002500,NORMAL,39
Scotland,2021-12-14,6.952,7.135,-2.564821300,NORMAL,39
Scotland,2021-12-15,6.952,6.952,0.000000000,NORMAL,39
Scotland,2021-12-16,6.220,6.952,-10.529344100,NORMAL,39
Scotland,2021-12-17,6.037,6.220,-2.942122200,NORMAL,39
Scotland,2021-12-18,6.220,6.037,3.031306900,NORMAL,39
Scotland,2021-12-19,6.952,6.220,11.768488700,NORMAL,39
Scotland,2021-12-20,6.952,6.952,0.000000000,NORMAL,39
Scotland,2021-12-21,6.769,6.952,-2.632336000,NORMAL,39
Scotland,2021-12-22,7.318,6.769,8.110503800,NORMAL,39
Scotland,2021-12-23,6.952,7.318,-5.001366500,NORMAL,39
Scotland,2021-12-24,6.586,6.952,-5.264672000,NORMAL,39
Scotland,2021-12-25,6.037,6.586,-8.335864000,NORMAL,39
Scotland,2021-12-26,6.403,6.037,6.062613900,NORMAL,39
Scotland,2021-12-27,6.769,6.403,5.716070600,NORMAL,39
Scotland,2021-12-28,6.769,6.769,0.000000000,NORMAL,39
Scotland,2021-12-29,6.586,6.769,-2.703501300,NORMAL,39
Scotland,2021-12-30,6.220,6.586,-5.557242600,NORMAL,39
Scotland,2021-12-31,6.586,6.220,5.884244400,NORMAL,39
Scotland,2022-01-01,6.220,6.586,-5.557242600,NORMAL,39
Scotland,2022-01-02,6.586,6.220,5.884244400,NORMAL,39
Scotland,2022-01-03,6.952,6.586,5.557242600,NORMAL,39
Scotland,2022-01-04,7.684,6.952,10.529344100,NORMAL,39
Scotland,2022-01-05,7.684,7.684,0.000000000,NORMAL,39
Scotland,2022-01-06,7.867,7.684,2.381572100,NORMAL,39
Scotland,2022-01-07,8.782,7.867,11.630863100,NORMAL,39
Scotland,2022-01-08,8.599,8.782,-2.083807800,NORMAL,39
Scotland,2022-01-09,9.696,8.599,12.757297400,NORMAL,39
Scotland,2022-01-10,9.879,9.696,1.887376200,NORMAL,39
Scotland,2022-01-11,9.879,9.879,0.000000000,NORMAL,39
Scotland,2022-01-12,10.794,9.879,9.262071100,NORMAL,39
Scotland,2022-01-13,10.611,10.794,-1.695386300,NORMAL,39
Scotland,2022-01-14,9.147,10.611,-13.797003100,NORMAL,39
Scotland,2022-01-15,8.416,9.147,-7.991691300,NORMAL,39
Scotland,2022-01-16,8.050,8.416,-4.348859300,NORMAL,39
Scotland,2022-01-17,7.684,8.050,-4.546583900,NORMAL,39
Scotland,2022-01-18,7.684,7.684,0.000000000,NORMAL,39
Scotland,2022-01-19,8.050,7.684,4.763144200,NORMAL,39
Scotland,2022-01-20,7.867,8.050,-2.273291900,NORMAL,39
Scotland,2022-01-21,7.867,7.867,0.000000000,NORMAL,39
Scotland,2022-01-22,7.501,7.867,-4.652345200,NORMAL,39
Scotland,2022-01-23,6.952,7.501,-7.319024100,NORMAL,39
Scotland,2022-01-24,6.952,6.952,0.000000000,NORMAL,39
Scotland,2022-01-25,6.220,6.952,-10.529344100,NORMAL,39
Scotland,2022-01-26,5.854,6.220,-5.884244400,NORMAL,39
Scotland,2022-01-27,5.488,5.854,-6.252135300,NORMAL,39
Scotland,2022-01-28,5.854,5.488,6.669096200,NORMAL,39
Scotland,2022-01-29,6.403,5.854,9.378202900,NORMAL,39
Scotland,2022-01-30,5.854,6.403,-8.574105900,NORMAL,39
Scotland,2022-01-31,6.037,5.854,3.126067600,NORMAL,39
Scotland,2022-02-01,5.306,6.037,-12.108663200,NORMAL,39
Scotland,2022-02-02,5.123,5.306,-3.448925700,NORMAL,39
Scotland,2022-02-03,5.306,5.123,3.572125700,NORMAL,39
Scotland,2022-02-04,4.940,5.306,-6.897851500,NORMAL,39
Scotland,2022-02-05,4.574,4.940,-7.408906900,NORMAL,39
Scotland,2022-02-06,4.391,4.574,-4.000874500,NORMAL,39
Scotland,2022-02-07,4.208,4.391,-4.167615600,NORMAL,39
Scotland,2022-02-08,3.293,4.208,-21.744296600,NORMAL,39
Scotland,2022-02-09,3.842,3.293,16.671727900,NORMAL,39
Scotland,2022-02-10,3.476,3.842,-9.526288400,NORMAL,39
Scotland,2022-02-11,3.842,3.476,10.529344100,NORMAL,39
Scotland,2022-02-12,3.659,3.842,-4.763144200,NORMAL,39
Scotland,2022-02-13,3.293,3.659,-10.002733000,NORMAL,39
Scotland,2022-02-14,3.293,3.293,0.000000000,NORMAL,39
Scotland,2022-02-15,2.378,3.293,-27.786213200,NORMAL,39
Scotland,2022-02-16,2.378,2.378,0.000000000,NORMAL,39
Scotland,2022-02-17,2.012,2.378,-15.391084900,NORMAL,39
Scotland,2022-02-18,1.829,2.012,-9.095427400,NORMAL,39
Scotland,2022-02-19,2.012,1.829,10.005467500,NORMAL,39
Scotland,2022-02-20,1.829,2.012,-9.095427400,NORMAL,39
Scotland,2022-02-21,2.378,1.829,30.016402400,NORMAL,39
Scotland,2022-02-22,2.195,2.378,-7.695542500,NORMAL,39
Scotland,2022-02-23,2.012,2.195,-8.337129800,NORMAL,39
Scotland,2022-02-24,2.012,2.012,0.000000000,NORMAL,39
Scotland,2022-02-25,2.012,2.012,0.000000000,NORMAL,39
Scotland,2022-02-26,2.561,2.012,27.286282300,NORMAL,39
Scotland,2022-02-27,2.561,2.561,0.000000000,NORMAL,39
Scotland,2022-02-28,3.476,2.561,35.728231200,NORMAL,39
Scotland,2022-03-01,3.293,3.476,-5.264672000,NORMAL,39
Scotland,2022-03-02,2.927,3.293,-11.114485300,NORMAL,39
Scotland,2022-03-03,2.927,2.927,0.000000000,NORMAL,39
Scotland,2022-03-04,2.927,2.927,0.000000000,NORMAL,39
Scotland,2022-03-05,2.744,2.927,-6.252135300,NORMAL,39
Scotland,2022-03-06,3.293,2.744,20.007288600,NORMAL,39
Scotland,2022-03-07,3.293,3.293,0.000000000,NORMAL,39
Scotland,2022-03-08,3.476,3.293,5.557242600,NORMAL,39
Scotland,2022-03-09,3.476,3.476,0.000000000,NORMAL,39
Scotland,2022-03-10,4.025,3.476,15.794016100,NORMAL,39
Scotland,2022-03-11,4.208,4.025,4.546583900,NORMAL,39
Scotland,2022-03-12,4.757,4.208,13.046577900,NORMAL,39
Scotland,2022-03-13,5.488,4.757,15.366827800,NORMAL,39
Scotland,2022-03-14,4.940,5.488,-9.985422700,NORMAL,39
Scotland,2022-03-15,6.037,4.940,22.206477700,NORMAL,39
Scotland,2022-03-16,5.854,6.037,-3.031306900,NORMAL,39
Scotland,2022-03-17,5.671,5.854,-3.126067600,NORMAL,39
Scotland,2022-03-18,5.671,5.671,0.000000000,NORMAL,39
Scotland,2022-03-19,5.488,5.671,-3.226944100,NORMAL,39
Scotland,2022-03-20,5.306,5.488,-3.316326500,NORMAL,39
Scotland,2022-03-21,5.671,5.306,6.879004900,NORMAL,39
Scotland,2022-03-22,5.306,5.671,-6.436254600,NORMAL,39
Scotland,2022-03-23,4.574,5.306,-13.795703000,NORMAL,39
Scotland,2022-03-24,4.757,4.574,4.000874500,NORMAL,39
Scotland,2022-03-25,5.123,4.757,7.693924700,NORMAL,39
Scotland,2022-03-26,4.391,5.123,-14.288502800,NORMAL,39
Scotland,2022-03-27,3.842,4.391,-12.502846700,NORMAL,39
Scotland,2022-03-28,3.842,3.842,0.000000000,NORMAL,39
Scotland,2022-03-29,3.659,3.842,-4.763144200,NORMAL,39
Scotland,2022-03-30,3.659,3.659,0.000000000,NORMAL,39
Scotland,2022-03-31,4.574,3.659,25.006832500,NORMAL,39
Scotland,2022-04-01,4.025,4.574,-12.002623500,NORMAL,39
Scotland,2022-04-02,4.208,4.025,4.546583900,NORMAL,39
Scotland,2022-04-03,3.659,4.208,-13.046577900,NORMAL,39
Scotland,2022-04-04,4.208,3.659,15.004099500,NORMAL,39
Scotland,2022-04-05,4.391,4.208,4.348859300,NORMAL,39
Scotland,2022-04-06,4.391,4.391,0.000000000,NORMAL,39
Scotland,2022-04-07,4.940,4.391,12.502846700,NORMAL,39
Scotland,2022-04-08,4.208,4.940,-14.817813800,NORMAL,39
Scotland,2022-04-09,4.757,4.208,13.046577900,NORMAL,39
Scotland,2022-04-10,4.208,4.757,-11.540887100,NORMAL,39
Scotland,2022-04-11,3.842,4.208,-8.697718600,NORMAL,39
Scotland,2022-04-12,4.208,3.842,9.526288400,NORMAL,39
Scotland,2022-04-13,4.208,4.208,0.000000000,NORMAL,39
Scotland,2022-04-14,3.659,4.208,-13.046577900,NORMAL,39
Scotland,2022-04-15,3.293,3.659,-10.002733000,NORMAL,39
Scotland,2022-04-16,3.293,3.293,0.000000000,NORMAL,39
Scotland,2022-04-17,3.476,3.293,5.557242600,NORMAL,39
Scotland,2022-04-18,3.659,3.476,5.264672000,NORMAL,39
Scotland,2022-04-19,3.110,3.659,-15.004099500,NORMAL,39
Scotland,2022-04-20,3.659,3.110,17.652733100,NORMAL,39
Scotland,2022-04-21,4.391,3.659,20.005466000,NORMAL,39
Scotland,2022-04-22,4.574,4.391,4.167615600,NORMAL,39
Scotland,2022-04-23,4.025,4.574,-12.002623500,NORMAL,39
Scotland,2022-04-24,3.659,4.025,-9.093167700,NORMAL,39
Scotland,2022-04-25,4.025,3.659,10.002733000,NORMAL,39
Scotland,2022-04-26,4.757,4.025,18.186335400,NORMAL,39
Scotland,2022-04-27,4.574,4.757,-3.846962400,NORMAL,39
Scotland,2022-04-28,4.208,4.574,-8.001749000,NORMAL,39
Scotland,2022-04-29,4.025,4.208,-4.348859300,NORMAL,39
Scotland,2022-04-30,3.110,4.025,-22.732919300,NORMAL,39
Scotland,2022-05-01,2.927,3.110,-5.884244400,NORMAL,39
Scotland,2022-05-02,2.927,2.927,0.000000000,NORMAL,39
Scotland,2022-05-03,3.293,2.927,12.504270600,NORMAL,39
Scotland,2022-05-04,2.927,3.293,-11.114485300,NORMAL,39
Scotland,2022-05-05,2.378,2.927,-18.756405900,NORMAL,39
Scotland,2022-05-06,2.012,2.378,-15.391084900,NORMAL,39
Scotland,2022-05-07,2.195,2.012,9.095427400,NORMAL,39
Scotland,2022-05-08,2.195,2.195,0.000000000,NORMAL,39
Scotland,2022-05-09,2.012,2.195,-8.337129800,NORMAL,39
Scotland,2022-05-10,2.195,2.012,9.095427400,NORMAL,39
Scotland,2022-05-11,2.561,2.195,16.674259700,NORMAL,39
Scotland,2022-05-12,2.378,2.561,-7.145646200,NORMAL,39
Scotland,2022-05-13,2.012,2.378,-15.391084900,NORMAL,39
Scotland,2022-05-14,2.561,2.012,27.286282300,NORMAL,39
Scotland,2022-05-15,2.744,2.561,7.145646200,NORMAL,39
Scotland,2022-05-16,2.378,2.744,-13.338192400,NORMAL,39
Scotland,2022-05-17,2.927,2.378,23.086627400,NORMAL,39
Scotland,2022-05-18,2.561,2.927,-12.504270600,NORMAL,39
Scotland,2022-05-19,2.195,2.561,-14.291292500,NORMAL,39
Scotland,2022-05-20,2.195,2.195,0.000000000,NORMAL,39
Scotland,2022-05-21,1.647,2.195,-24.965831400,NORMAL,39
Scotland,2022-05-22,1.647,1.647,0.000000000,NORMAL,39
Scotland,2022-05-23,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-05-24,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-05-25,1.281,1.281,0.000000000,NORMAL,39
Scotland,2022-05-26,1.464,1.281,14.285714300,NORMAL,39
Scotland,2022-05-27,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-05-28,1.098,1.464,-25.000000000,NORMAL,39
Scotland,2022-05-29,0.732,1.098,-33.333333300,NORMAL,39
Scotland,2022-05-30,0.732,0.732,0.000000000,NORMAL,39
Scotland,2022-05-31,1.098,0.732,50.000000000,SURGE,39
Scotland,2022-06-01,1.281,1.098,16.666666700,NORMAL,39
Scotland,2022-06-02,1.281,1.281,0.000000000,NORMAL,39
Scotland,2022-06-03,0.915,1.281,-28.571428600,NORMAL,39
Scotland,2022-06-04,1.464,0.915,60.000000000,SURGE,39
Scotland,2022-06-05,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-06-06,1.464,1.281,14.285714300,NORMAL,39
Scotland,2022-06-07,1.829,1.464,24.931694000,NORMAL,39
Scotland,2022-06-08,1.281,1.829,-29.961727700,NORMAL,39
Scotland,2022-06-09,1.829,1.281,42.779078800,NORMAL,39
Scotland,2022-06-10,1.647,1.829,-9.950792800,NORMAL,39
Scotland,2022-06-11,2.195,1.647,33.272616900,NORMAL,39
Scotland,2022-06-12,2.378,2.195,8.337129800,NORMAL,39
Scotland,2022-06-13,2.561,2.378,7.695542500,NORMAL,39
Scotland,2022-06-14,2.561,2.561,0.000000000,NORMAL,39
Scotland,2022-06-15,2.378,2.561,-7.145646200,NORMAL,39
Scotland,2022-06-16,2.195,2.378,-7.695542500,NORMAL,39
Scotland,2022-06-17,2.195,2.195,0.000000000,NORMAL,39
Scotland,2022-06-18,2.561,2.195,16.674259700,NORMAL,39
Scotland,2022-06-19,2.927,2.561,14.291292500,NORMAL,39
Scotland,2022-06-20,3.110,2.927,6.252135300,NORMAL,39
Scotland,2022-06-21,2.744,3.110,-11.768488700,NORMAL,39
Scotland,2022-06-22,2.561,2.744,-6.669096200,NORMAL,39
Scotland,2022-06-23,2.378,2.561,-7.145646200,NORMAL,39
Scotland,2022-06-24,2.378,2.378,0.000000000,NORMAL,39
Scotland,2022-06-25,2.744,2.378,15.391084900,NORMAL,39
Scotland,2022-06-26,2.744,2.744,0.000000000,NORMAL,39
Scotland,2022-06-27,2.927,2.744,6.669096200,NORMAL,39
Scotland,2022-06-28,3.293,2.927,12.504270600,NORMAL,39
Scotland,2022-06-29,3.659,3.293,11.114485300,NORMAL,39
Scotland,2022-06-30,4.391,3.659,20.005466000,NORMAL,39
Scotland,2022-07-01,4.940,4.391,12.502846700,NORMAL,39
Scotland,2022-07-02,4.757,4.940,-3.704453400,NORMAL,39
Scotland,2022-07-03,4.208,4.757,-11.540887100,NORMAL,39
Scotland,2022-07-04,4.574,4.208,8.697718600,NORMAL,39
Scotland,2022-07-05,5.123,4.574,12.002623500,NORMAL,39
Scotland,2022-07-06,4.208,5.123,-17.860628500,NORMAL,39
Scotland,2022-07-07,3.659,4.208,-13.046577900,NORMAL,39
Scotland,2022-07-08,3.659,3.659,0.000000000,NORMAL,39
Scotland,2022-07-09,4.208,3.659,15.004099500,NORMAL,39
Scotland,2022-07-10,4.391,4.208,4.348859300,NORMAL,39
Scotland,2022-07-11,4.025,4.391,-8.335231200,NORMAL,39
Scotland,2022-07-12,3.476,4.025,-13.639751600,NORMAL,39
Scotland,2022-07-13,4.208,3.476,21.058688100,NORMAL,39
Scotland,2022-07-14,3.842,4.208,-8.697718600,NORMAL,39
Scotland,2022-07-15,4.025,3.842,4.763144200,NORMAL,39
Scotland,2022-07-16,3.842,4.025,-4.546583900,NORMAL,39
Scotland,2022-07-17,3.476,3.842,-9.526288400,NORMAL,39
Scotland,2022-07-18,2.744,3.476,-21.058688100,NORMAL,39
Scotland,2022-07-19,2.927,2.744,6.669096200,NORMAL,39
Scotland,2022-07-20,3.476,2.927,18.756405900,NORMAL,39
Scotland,2022-07-21,4.208,3.476,21.058688100,NORMAL,39
Scotland,2022-07-22,5.306,4.208,26.093155900,NORMAL,39
Scotland,2022-07-23,4.574,5.306,-13.795703000,NORMAL,39
Scotland,2022-07-24,4.208,4.574,-8.001749000,NORMAL,39
Scotland,2022-07-25,4.574,4.208,8.697718600,NORMAL,39
Scotland,2022-07-26,5.123,4.574,12.002623500,NORMAL,39
Scotland,2022-07-27,4.574,5.123,-10.716377100,NORMAL,39
Scotland,2022-07-28,3.842,4.574,-16.003498000,NORMAL,39
Scotland,2022-07-29,4.025,3.842,4.763144200,NORMAL,39
Scotland,2022-07-30,4.025,4.025,0.000000000,NORMAL,39
Scotland,2022-07-31,3.476,4.025,-13.639751600,NORMAL,39
Scotland,2022-08-01,3.110,3.476,-10.529344100,NORMAL,39
Scotland,2022-08-02,3.293,3.110,5.884244400,NORMAL,39
Scotland,2022-08-03,3.110,3.293,-5.557242600,NORMAL,39
Scotland,2022-08-04,2.378,3.110,-23.536977500,NORMAL,39
Scotland,2022-08-05,1.829,2.378,-23.086627400,NORMAL,39
Scotland,2022-08-06,1.829,1.829,0.000000000,NORMAL,39
Scotland,2022-08-07,1.464,1.829,-19.956260300,NORMAL,39
Scotland,2022-08-08,2.012,1.464,37.431694000,NORMAL,39
Scotland,2022-08-09,1.647,2.012,-18.141153100,NORMAL,39
Scotland,2022-08-10,2.195,1.647,33.272616900,NORMAL,39
Scotland,2022-08-11,2.195,2.195,0.000000000,NORMAL,39
Scotland,2022-08-12,1.829,2.195,-16.674259700,NORMAL,39
Scotland,2022-08-13,1.829,1.829,0.000000000,NORMAL,39
Scotland,2022-08-14,1.647,1.829,-9.950792800,NORMAL,39
Scotland,2022-08-15,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-08-16,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-08-17,1.281,1.281,0.000000000,NORMAL,39
Scotland,2022-08-18,1.464,1.281,14.285714300,NORMAL,39
Scotland,2022-08-19,1.098,1.464,-25.000000000,NORMAL,39
Scotland,2022-08-20,0.549,1.098,-50.000000000,NORMAL,39
Scotland,2022-08-21,0.732,0.549,33.333333300,NORMAL,39
Scotland,2022-08-22,0.549,0.732,-25.000000000,NORMAL,39
Scotland,2022-08-23,0.549,0.549,0.000000000,NORMAL,39
Scotland,2022-08-24,1.098,0.549,100.000000000,SURGE,39
Scotland,2022-08-25,1.281,1.098,16.666666700,NORMAL,39
Scotland,2022-08-26,0.915,1.281,-28.571428600,NORMAL,39
Scotland,2022-08-27,0.549,0.915,-40.000000000,NORMAL,39
Scotland,2022-08-28,0.549,0.549,0.000000000,NORMAL,39
Scotland,2022-08-29,0.549,0.549,0.000000000,NORMAL,39
Scotland,2022-08-30,1.281,0.549,133.333333300,SURGE,39
Scotland,2022-08-31,1.464,1.281,14.285714300,NORMAL,39
Scotland,2022-09-01,0.915,1.464,-37.500000000,NORMAL,39
Scotland,2022-09-02,1.098,0.915,20.000000000,NORMAL,39
Scotland,2022-09-03,0.732,1.098,-33.333333300,NORMAL,39
Scotland,2022-09-04,0.915,0.732,25.000000000,NORMAL,39
Scotland,2022-09-05,0.915,0.915,0.000000000,NORMAL,39
Scotland,2022-09-06,1.098,0.915,20.000000000,NORMAL,39
Scotland,2022-09-07,0.732,1.098,-33.333333300,NORMAL,39
Scotland,2022-09-08,0.915,0.732,25.000000000,NORMAL,39
Scotland,2022-09-09,0.915,0.915,0.000000000,NORMAL,39
Scotland,2022-09-10,0.915,0.915,0.000000000,NORMAL,39
Scotland,2022-09-11,0.732,0.915,-20.000000000,NORMAL,39
Scotland,2022-09-12,0.915,0.732,25.000000000,NORMAL,39
Scotland,2022-09-13,1.098,0.915,20.000000000,NORMAL,39
Scotland,2022-09-14,1.281,1.098,16.666666700,NORMAL,39
Scotland,2022-09-15,1.464,1.281,14.285714300,NORMAL,39
Scotland,2022-09-16,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-09-17,1.647,1.464,12.500000000,NORMAL,39
Scotland,2022-09-18,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-09-19,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-09-20,1.647,1.464,12.500000000,NORMAL,39
Scotland,2022-09-21,1.281,1.647,-22.222222200,NORMAL,39
Scotland,2022-09-22,1.098,1.281,-14.285714300,NORMAL,39
Scotland,2022-09-23,1.098,1.098,0.000000000,NORMAL,39
Scotland,2022-09-24,1.464,1.098,33.333333300,NORMAL,39
Scotland,2022-09-25,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-09-26,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-09-27,1.829,1.281,42.779078800,NORMAL,39
Scotland,2022-09-28,2.012,1.829,10.005467500,NORMAL,39
Scotland,2022-09-29,1.647,2.012,-18.141153100,NORMAL,39
Scotland,2022-09-30,1.829,1.647,11.050394700,NORMAL,39
Scotland,2022-10-01,2.378,1.829,30.016402400,NORMAL,39
Scotland,2022-10-02,2.012,2.378,-15.391084900,NORMAL,39
Scotland,2022-10-03,1.647,2.012,-18.141153100,NORMAL,39
Scotland,2022-10-04,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-10-05,1.647,1.464,12.500000000,NORMAL,39
Scotland,2022-10-06,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-10-07,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-10-08,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-10-09,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-10-10,0.732,1.281,-42.857142900,NORMAL,39
Scotland,2022-10-11,1.829,0.732,149.863388000,SURGE,39
Scotland,2022-10-12,1.647,1.829,-9.950792800,NORMAL,39
Scotland,2022-10-13,1.281,1.647,-22.222222200,NORMAL,39
Scotland,2022-10-14,1.829,1.281,42.779078800,NORMAL,39
Scotland,2022-10-15,1.464,1.829,-19.956260300,NORMAL,39
Scotland,2022-10-16,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-10-17,0.915,1.281,-28.571428600,NORMAL,39
Scotland,2022-10-18,0.915,0.915,0.000000000,NORMAL,39
Scotland,2022-10-19,1.464,0.915,60.000000000,SURGE,39
Scotland,2022-10-20,1.829,1.464,24.931694000,NORMAL,39
Scotland,2022-10-21,1.647,1.829,-9.950792800,NORMAL,39
Scotland,2022-10-22,1.647,1.647,0.000000000,NORMAL,39
Scotland,2022-10-23,1.829,1.647,11.050394700,NORMAL,39
Scotland,2022-10-24,1.647,1.829,-9.950792800,NORMAL,39
Scotland,2022-10-25,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-10-26,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-10-27,1.464,1.464,0.000000000,NORMAL,39
Scotland,2022-10-28,2.378,1.464,62.431694000,SURGE,39
Scotland,2022-10-29,2.012,2.378,-15.391084900,NORMAL,39
Scotland,2022-10-30,2.195,2.012,9.095427400,NORMAL,39
Scotland,2022-10-31,2.195,2.195,0.000000000,NORMAL,39
Scotland,2022-11-01,2.012,2.195,-8.337129800,NORMAL,39
Scotland,2022-11-02,2.012,2.012,0.000000000,NORMAL,39
Scotland,2022-11-03,1.647,2.012,-18.141153100,NORMAL,39
Scotland,2022-11-04,1.098,1.647,-33.333333300,NORMAL,39
Scotland,2022-11-05,1.464,1.098,33.333333300,NORMAL,39
Scotland,2022-11-06,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-11-07,1.647,1.281,28.571428600,NORMAL,39
Scotland,2022-11-08,1.647,1.647,0.000000000,NORMAL,39
Scotland,2022-11-09,1.647,1.647,0.000000000,NORMAL,39
Scotland,2022-11-10,1.281,1.647,-22.222222200,NORMAL,39
Scotland,2022-11-11,0.732,1.281,-42.857142900,NORMAL,39
Scotland,2022-11-12,0.549,0.732,-25.000000000,NORMAL,39
Scotland,2022-11-13,0.549,0.549,0.000000000,NORMAL,39
Scotland,2022-11-14,0.732,0.549,33.333333300,NORMAL,39
Scotland,2022-11-15,0.732,0.732,0.000000000,NORMAL,39
Scotland,2022-11-16,0.549,0.732,-25.000000000,NORMAL,39
Scotland,2022-11-17,0.183,0.549,-66.666666700,NORMAL,39
Scotland,2022-11-18,0.366,0.183,100.000000000,SURGE,39
Scotland,2022-11-19,0.549,0.366,50.000000000,SURGE,39
Scotland,2022-11-20,0.366,0.549,-33.333333300,NORMAL,39
Scotland,2022-11-21,0.549,0.366,50.000000000,SURGE,39
Scotland,2022-11-22,0.915,0.549,66.666666700,SURGE,39
Scotland,2022-11-23,0.915,0.915,0.000000000,NORMAL,39
Scotland,2022-11-24,0.915,0.915,0.000000000,NORMAL,39
Scotland,2022-11-25,1.281,0.915,40.000000000,NORMAL,39
Scotland,2022-11-26,1.647,1.281,28.571428600,NORMAL,39
Scotland,2022-11-27,1.829,1.647,11.050394700,NORMAL,39
Scotland,2022-11-28,1.647,1.829,-9.950792800,NORMAL,39
Scotland,2022-11-29,1.647,1.647,0.000000000,NORMAL,39
Scotland,2022-11-30,1.829,1.647,11.050394700,NORMAL,39
Scotland,2022-12-01,1.829,1.829,0.000000000,NORMAL,39
Scotland,2022-12-02,2.012,1.829,10.005467500,NORMAL,39
Scotland,2022-12-03,1.829,2.012,-9.095427400,NORMAL,39
Scotland,2022-12-04,1.647,1.829,-9.950792800,NORMAL,39
Scotland,2022-12-05,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-12-06,1.647,1.464,12.500000000,NORMAL,39
Scotland,2022-12-07,1.647,1.647,0.000000000,NORMAL,39
Scotland,2022-12-08,1.464,1.647,-11.111111100,NORMAL,39
Scotland,2022-12-09,1.281,1.464,-12.500000000,NORMAL,39
Scotland,2022-12-10,1.281,1.281,0.000000000,NORMAL,39
Scotland,2022-12-11,0.915,1.281,-28.571428600,NORMAL,39
Scotland,2022-12-12,0.732,0.915,-20.000000000,NORMAL,39
